time/fps,train/actor_loss,time/time_elapsed,time/total_timesteps,train/rewards,train/n_updates,train/learning_rate,time/episodes,rollout/ep_len_mean,train/critic_loss,rollout/ep_rew_mean
55,0.4292734016974767,2390,133824,-0.05420413,233784,0.001,1312,102.0,0.0016299210535590629,-8.008344580000001
55,0.42775050097820805,2397,134232,-0.07174839,234192,0.001,1316,102.0,0.0013135111866194719,-8.06177987
55,0.4211786544206096,2404,134640,-0.056825064,234600,0.001,1320,102.0,0.0016861921184874304,-8.09652103
55,0.4139777620633443,2411,135048,-0.0872957,235008,0.001,1324,102.0,0.0014805799135715729,-8.090963430000002
56,0.44498830361693514,2418,135456,-0.04929272,235416,0.001,1328,102.0,0.001417037859866076,-8.04964188
56,0.42249655782007706,2425,135864,-0.10659954,235824,0.001,1332,102.0,0.002083824643598157,-8.025276999999999
56,0.4352827767531077,2433,136272,-0.07003237,236232,0.001,1336,102.0,0.0018188395519174781,-8.03960952
56,0.43967070503562106,2440,136680,-0.090374984,236640,0.001,1340,102.0,0.0017218722665954072,-8.04318423
56,0.410351582309779,2447,137088,-0.0868483,237048,0.001,1344,102.0,0.0014619797637387105,-8.062498729999998
56,0.4394756403623843,2454,137496,-0.093761005,237456,0.001,1348,102.0,0.0013695817011894712,-8.027829979999998
56,0.42188966917056664,2461,137904,-0.108981244,237864,0.001,1352,102.0,0.0028519325877663076,-8.04787025
56,0.41211140886241315,2468,138312,-0.13469078,238272,0.001,1356,102.0,0.0017618268821559683,-8.03769199
56,0.40019572949876975,2475,138720,-0.066883676,238680,0.001,1360,102.0,0.0017739142369428724,-8.04783872
56,0.4299682206382938,2483,139128,-0.09103766,239088,0.001,1364,102.0,0.0022959744303222454,-8.018834759999999
56,0.43210163639456617,2490,139536,-0.07592032,239496,0.001,1368,102.0,0.0019312166342370248,-7.9955430399999985
56,0.41977690364800246,2497,139944,-0.0743799,239904,0.001,1372,102.0,0.001583272500497782,-7.965568729999998
56,0.43937594545822517,2504,140352,-0.11178858,240312,0.001,1376,102.0,0.0018703440023362455,-7.94575235
56,0.43602441192841995,2511,140760,-0.053904317,240720,0.001,1380,102.0,0.0016428323319368978,-7.9497617
56,0.4164491722396776,2518,141168,-0.0709577,241128,0.001,1384,102.0,0.0013934506436378475,-7.887474930000001
56,0.4709552292730294,2525,141576,-0.077825926,241536,0.001,1388,102.0,0.0014443783482990921,-7.83546816
56,0.44119823972384137,2533,141984,-0.053273544,241944,0.001,1392,102.0,0.0018775575861617849,-7.817749379999999
56,0.43621063758345213,2540,142392,-0.04468925,242352,0.001,1396,102.0,0.0013582636753448705,-7.79494647
56,0.4296240721847497,2547,142800,-0.07009388,242760,0.001,1400,102.0,0.001580271140447425,-7.812684619999999
56,0.4112441904988943,2554,143208,-0.033201758,243168,0.001,1404,102.0,0.0014965340715385608,-7.793574769999999
56,0.4319917816741794,2561,143616,-0.05304811,243576,0.001,1408,102.0,0.001271606983566159,-7.78812094
56,0.4397480747863358,2569,144024,-0.09220187,243984,0.001,1412,102.0,0.0016775582206558764,-7.78530983
56,0.4391550351591671,2576,144432,-0.08982011,244392,0.001,1416,102.0,0.0018216111560582695,-7.765798090000001
56,0.45008715987205505,2583,144840,-0.08171266,244800,0.001,1420,102.0,0.0020894793706247583,-7.730395039999999
56,0.4206940596010171,2591,145248,-0.09112217,245208,0.001,1424,102.0,0.0016713968541486846,-7.72030206
56,0.3970126538884406,2598,145656,-0.056666374,245616,0.001,1428,102.0,0.0014504629784199757,-7.727340869999998
56,0.4271744071852927,2605,146064,-0.06069907,246024,0.001,1432,102.0,0.0015184101257724322,-7.71773222
56,0.389407376740493,2613,146472,-0.08595494,246432,0.001,1436,102.0,0.0013900332289232015,-7.762536690000001
56,0.41641202422918056,2620,146880,-0.029513132,246840,0.001,1440,102.0,0.0016045489293687483,-7.788389480000001
56,0.4093468776520561,2627,147288,-0.07637873,247248,0.001,1444,102.0,0.001312803594034859,-7.7739379699999995
56,0.4279070858861886,2635,147696,-0.09233308,247656,0.001,1448,102.0,0.001600502337062019,-7.772090069999999
56,0.4338304077585538,2642,148104,-0.069951095,248064,0.001,1452,102.0,0.0017467885409132577,-7.7659931900000005
56,0.41711897592918545,2649,148512,-0.09260791,248472,0.001,1456,102.0,0.0015792958986233262,-7.74366382
56,0.4327123688132155,2657,148920,-0.072837,248880,0.001,1460,102.0,0.001873826242266588,-7.73995722
56,0.4304354389508565,2664,149328,-0.085703604,249288,0.001,1464,102.0,0.0017498486768625513,-7.756705940000002
56,0.42408086534808664,2671,149736,-0.09332893,249696,0.001,1468,102.0,0.0016552639497996436,-7.74938012
56,0.43185043042781307,2678,150144,-0.058312435,250104,0.001,1472,102.0,0.002097141560892958,-7.75809353
56,0.42017293531520694,2685,150552,-0.13707136,250512,0.001,1476,102.0,0.0017063682373868777,-7.765418870000001
56,0.41379302331045564,2693,150960,-0.12083494,250920,0.001,1480,102.0,0.0015535516325982433,-7.7552511399999995
56,0.41224315967045577,2700,151368,-0.09025363,251328,0.001,1484,102.0,0.001518013446555272,-7.806030820000001
56,0.42835557402348984,2707,151776,-0.060200263,251736,0.001,1488,102.0,0.0019576176735640995,-7.82404693
56,0.4166392009047901,2714,152184,-0.122628555,252144,0.001,1492,102.0,0.0018170476182336535,-7.80701867
56,0.41614289873955296,2721,152592,-0.07999777,252552,0.001,1496,102.0,0.001436876560083143,-7.80263325
56,0.3989759110936932,2729,153000,-0.043536488,252960,0.001,1500,102.0,0.0017189966947982755,-7.78659879
56,0.4230060767309338,2736,153408,-0.06787794,253368,0.001,1504,102.0,0.0015325696458960154,-7.78579776
56,0.42356527231487573,2743,153816,-0.072834454,253776,0.001,1508,102.0,0.0017279020953448671,-7.79497139
56,0.41486912848902685,2751,154224,-0.07661679,254184,0.001,1512,102.0,0.0014630828290155122,-7.7755136600000005
56,0.4355004555454441,2758,154632,-0.061800204,254592,0.001,1516,102.0,0.00200238140407201,-7.80331142
56,0.3911095013221105,2766,155040,-0.0496069,255000,0.001,1520,102.0,0.0013609030219787896,-7.86155763
56,0.4285212883762285,2773,155448,-0.08192983,255408,0.001,1524,102.0,0.0014263408842916582,-7.890434409999999
56,0.4223366809241912,2780,155856,-0.06831992,255816,0.001,1528,102.0,0.0014329217852255347,-7.909532390000001
56,0.43639739296015573,2787,156264,-0.04480249,256224,0.001,1532,102.0,0.0016475795804153143,-7.924922629999998
56,0.4241677531424691,2795,156672,-0.08591216,256632,0.001,1536,102.0,0.0013579309383845504,-7.899950470000001
56,0.43711120942059684,2802,157080,-0.08080482,257040,0.001,1540,102.0,0.001866213156152334,-7.866265890000001
56,0.431422609908908,2809,157488,-0.077320635,257448,0.001,1544,102.0,0.0018000989072663965,-7.8667185900000005
56,0.4110426908614589,2816,157896,-0.07213586,257856,0.001,1548,102.0,0.0017491989158717094,-7.92245296
56,0.44074317024034615,2824,158304,-0.06659184,258264,0.001,1552,102.0,0.0016122255829566926,-7.89470911
56,0.44487906115896564,2831,158712,-0.06282736,258672,0.001,1556,102.0,0.0015681716861710062,-7.948707999999998
56,0.45755162133890037,2838,159120,-0.074340455,259080,0.001,1560,102.0,0.0015696253026630182,-7.9452633100000005
56,0.4339317854712991,2846,159528,-0.04287303,259488,0.001,1564,102.0,0.001705795917408906,-7.942059839999998
56,0.4262453174474193,2853,159936,-0.058051836,259896,0.001,1568,102.0,0.0022495745122832174,-7.9433732599999995
56,0.4151760924096201,2860,160344,-0.067388125,260304,0.001,1572,102.0,0.0015809795169808045,-7.94846635
56,0.4564356488340041,2868,160752,-0.11113681,260712,0.001,1576,102.0,0.001887638309306246,-7.93227263
56,0.4714667908116883,2875,161160,-0.08743241,261120,0.001,1580,102.0,0.0018450462136088924,-7.933126390000001
56,0.4274330875452827,2882,161568,-0.10173781,261528,0.001,1584,102.0,0.0013532215835213863,-7.90126122
56,0.419684045455035,2889,161976,-0.101544276,261936,0.001,1588,102.0,0.0013709736509447206,-7.90632312
56,0.4300685004860747,2897,162384,-0.061386216,262344,0.001,1592,102.0,0.0017137992527911112,-7.94714439
56,0.46256901294577357,2904,162792,-0.121105164,262752,0.001,1596,102.0,0.0015700031502752145,-7.970503540000001
56,0.4151918235070565,2911,163200,-0.09121497,263160,0.001,1600,102.0,0.00122339033031512,-7.99181939
56,0.42491809527079266,2919,163608,-0.061755095,263568,0.001,1604,102.0,0.0014609281290676353,-7.9764034200000005
56,0.4527273251145494,2926,164016,-0.07368668,263976,0.001,1608,102.0,0.00150114151662873,-7.957622869999999
56,0.4365232217253423,2934,164424,-0.049374413,264384,0.001,1612,102.0,0.001713944323116676,-7.995589140000001
56,0.4420349221019184,2941,164832,-0.08195284,264792,0.001,1616,102.0,0.0015520893092102865,-7.9800146399999985
56,0.41598981706535115,2948,165240,-0.08288207,265200,0.001,1620,102.0,0.0014895280787730408,-7.946534720000001
56,0.4424586094477597,2955,165648,-0.08394744,265608,0.001,1624,102.0,0.0015332579788781575,-7.9141238199999995
56,0.44616393920253306,2963,166056,-0.08639482,266016,0.001,1628,102.0,0.0017258049612043098,-7.922991069999999
56,0.42934369924021704,2970,166464,-0.06685381,266424,0.001,1632,102.0,0.0013343152009731379,-7.912287709999999
56,0.4384101974029167,2977,166872,-0.057450444,266832,0.001,1636,102.0,0.0015483072302053117,-7.873051029999999
56,0.4238655909019358,2985,167280,-0.040280204,267240,0.001,1640,102.0,0.0019347796307342565,-7.87317088
56,0.4302648227004444,2992,167688,-0.077064805,267648,0.001,1644,102.0,0.0014557533133626624,-7.87065016
56,0.43733371502044155,2999,168096,-0.104499176,268056,0.001,1648,102.0,0.0013975899664550454,-7.83787056
56,0.4456346338870479,3006,168504,-0.065020755,268464,0.001,1652,102.0,0.001507680180771322,-7.84969685
56,0.4296346774288252,3014,168912,-0.0596948,268872,0.001,1656,102.0,0.001907384845824209,-7.80183039
56,0.4254339506813124,3021,169320,-0.059051055,269280,0.001,1660,102.0,0.0014223056242175802,-7.838522860000001
56,0.4301466509407642,3028,169728,-0.06993276,269688,0.001,1664,102.0,0.0018275391477943106,-7.838165570000002
56,0.4544614410283519,3036,170136,-0.08011396,270096,0.001,1668,102.0,0.001678976705543213,-7.82615412
56,0.42819658535368305,3043,170544,-0.056587793,270504,0.001,1672,102.0,0.001975089096459651,-7.83787816
56,0.4269093234165042,3050,170952,-0.10165343,270912,0.001,1676,102.0,0.0015012862595362023,-7.844175970000001
56,0.4043334190751992,3058,171360,-0.07009204,271320,0.001,1680,102.0,0.0017287981660831743,-7.84173734
56,0.45238496567688735,3065,171768,-0.0910858,271728,0.001,1684,102.0,0.0016987868456293225,-7.837129559999999
56,0.4483231652308913,3072,172176,-0.08529193,272136,0.001,1688,102.0,0.0014437921388033668,-7.833345230000001
56,0.42837269341244416,3080,172584,-0.12490939,272544,0.001,1692,102.0,0.0014803141674230003,-7.788996410000001
56,0.4133736605153364,3087,172992,-0.070372656,272952,0.001,1696,102.0,0.0015504297117848753,-7.781893739999999
56,0.4284603139933418,3094,173400,-0.08076197,273360,0.001,1700,102.0,0.0016924543995307485,-7.7585327699999995
56,0.43320009200011983,3102,173808,-0.07312306,273768,0.001,1704,102.0,0.001566369937363026,-7.755024529999999
56,0.4256841160503088,3109,174216,-0.10829952,274176,0.001,1708,102.0,0.001453428436470145,-7.76566246
56,0.40565821908268274,3116,174624,-0.03797103,274584,0.001,1712,102.0,0.0014371738323140616,-7.757613630000001
56,0.4433264893059637,3123,175032,-0.06833118,274992,0.001,1716,102.0,0.001463621927256349,-7.74587479
56,0.4353383165948531,3131,175440,-0.08228124,275400,0.001,1720,102.0,0.0013996181608972086,-7.73474211
56,0.4251680917599622,3138,175848,-0.065396234,275808,0.001,1724,102.0,0.0020142273337399935,-7.733067749999999
56,0.4353428781032562,3145,176256,-0.082519196,276216,0.001,1728,102.0,0.001810510344512295,-7.72957752
56,0.4365581367530075,3152,176664,-0.12582423,276624,0.001,1732,102.0,0.0020122516788450965,-7.76283761
56,0.4348563481779659,3159,177072,-0.05168826,277032,0.001,1736,102.0,0.0016616874108520135,-7.804018300000001
56,0.4271438717842102,3167,177480,-0.06255928,277440,0.001,1740,102.0,0.0014502608601640746,-7.78019001
56,0.4196966357675253,3174,177888,-0.08733316,277848,0.001,1744,102.0,0.0016050993079118722,-7.791351939999999
56,0.4591512650835748,3181,178296,-0.12992959,278256,0.001,1748,102.0,0.002381513946103023,-7.81533916
56,0.4170714295377918,3188,178704,-0.06933516,278664,0.001,1752,102.0,0.0013813105644087545,-7.802406690000001
56,0.4485463105580386,3195,179112,-0.1040394,279072,0.001,1756,102.0,0.00163635925498823,-7.80296051
56,0.460030687790291,3203,179520,-0.101885535,279480,0.001,1760,102.0,0.001590502861825585,-7.7867485599999995
56,0.4515671145682241,3210,179928,-0.057271056,279888,0.001,1764,102.0,0.0016899183632203324,-7.79800159
56,0.4553098886036405,3217,180336,-0.094856806,280296,0.001,1768,102.0,0.0014699011667022098,-7.8298724800000015
56,0.447128225775326,3224,180744,-0.12033258,280704,0.001,1772,102.0,0.002334346257745946,-7.8009736799999985
56,0.4406788401743945,3232,181152,-0.059726086,281112,0.001,1776,102.0,0.001636624928733891,-7.8267709000000005
56,0.4501008137184031,3239,181560,-0.068183266,281520,0.001,1780,102.0,0.0013436440962786768,-7.84195249
56,0.428536494865137,3246,181968,-0.11260846,281928,0.001,1784,102.0,0.0011783167049311577,-7.84188042
56,0.48101338598073695,3253,182376,-0.08114572,282336,0.001,1788,102.0,0.0014660946811394144,-7.857099639999999
56,0.4166588762811586,3260,182784,-0.08782035,282744,0.001,1792,102.0,0.0013516286305864068,-7.853323210000001
56,0.42944138716248903,3267,183192,-0.07483409,283152,0.001,1796,102.0,0.0017013999711386586,-7.83034927
56,0.4578972724722881,3275,183600,-0.07336331,283560,0.001,1800,102.0,0.001595751033735224,-7.83686606
56,0.4235587333347283,3282,184008,-0.07301253,283968,0.001,1804,102.0,0.00151788162617652,-7.853220809999999
56,0.4421313974787207,3289,184416,-0.09287503,284376,0.001,1808,102.0,0.0025397564641738714,-7.858714420000001
56,0.42465586346738476,3296,184824,-0.09953643,284784,0.001,1812,102.0,0.0014303433643220284,-7.8351259099999995
56,0.43802276049174516,3303,185232,-0.08374162,285192,0.001,1816,102.0,0.0015450592147638364,-7.84428857
56,0.4082358771679448,3310,185640,-0.057012644,285600,0.001,1820,102.0,0.001385349786598418,-7.847865119999999
56,0.44743382667793946,3318,186048,-0.08744223,286008,0.001,1824,102.0,0.0022903329851996046,-7.9327058
56,0.4781971094655056,3325,186456,-0.080260925,286416,0.001,1828,102.0,0.0013146266956384496,-7.943655080000001
56,0.4487617091805327,3332,186864,-0.09355695,286824,0.001,1832,102.0,0.0012163187593436234,-7.91262458
56,0.448190370611116,3339,187272,-0.06822189,287232,0.001,1836,102.0,0.0017248402648107788,-7.905624409999999
56,0.43416331357815685,3346,187680,-0.09878338,287640,0.001,1840,102.0,0.0015272120438691904,-7.90344183
56,0.44626784149338217,3354,188088,-0.07361476,288048,0.001,1844,102.0,0.0017970122149278062,-7.893851639999999
56,0.42723559135315464,3361,188496,-0.0910945,288456,0.001,1848,102.0,0.0013866089354326273,-7.849516500000001
56,0.44597214518808853,3368,188904,-0.10227158,288864,0.001,1852,102.0,0.0015192462080591998,-7.9128161399999986
56,0.42129397626016657,3375,189312,-0.06254128,289272,0.001,1856,102.0,0.0016113621838717246,-7.976291729999999
56,0.4429958696458854,3382,189720,-0.069069736,289680,0.001,1860,102.0,0.0021135897239254716,-7.947785679999999
